OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y,temperature,wind_speed,water_flow,cloud_cover,estimated_output
3563,S0331,Cottonwood Goose Lake LLC,0,Onward Energy,Kern,12.0,1,SUN,4/28/2015 0:00,0.0,-119.5759386,35.59190913,6.6,1.37,0.0,50,1.0896000000000001
3564,S0546,Wildwood Solar II,0,Deriva Energy,Kern,15.0,PV1,SUN,1/11/2017 0:00,0.0,-119.5778582,35.63246369,6.48,1.47,0.0,48,1.415544
3567,S9044,Primex Farms LLC,0,Not Available,Kern,1.0,1,SUN,1/1/2012 0:00,0.0,-119.4378475,35.56830655,6.61,1.32,0.0,53,0.08535670000000001
3568,S9165,CA Dept of Correctionns WASCO (WSP),0,Not Available,Kern,2.0,1,SUN,1/1/2013 0:00,0.0,-119.4065692,35.59061142,6.56,1.44,0.0,50,0.18156
3569,S9198,Ignite Solar LLC_(Merced Ave C),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0.0,-119.3595223,35.52373073,7.32,1.7,0.0,44,0.15314880000000006
3570,S9207,Sequoia (Bena C),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0.0,-119.4503167,35.55689393,6.61,1.32,0.0,53,0.12803505000000004
3571,S9196,Ignite Solar LLC_(Merced Ave A),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0.0,-119.1491437,35.54715081,7.3,3.6,0.0,100,0.0
3572,S9197,Ignite Solar LLC_(Merced Ave B),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0.0,-119.1498037,35.54714314,7.3,3.6,0.0,100,0.0
3576,H0048,Borel,0,Southern California Edison (SCE),Kern,11.0,1,WAT,12/1/1904 0:00,0.0,-118.5245013,35.58794945,4.07,2.24,0.0,95,0.0
3577,H0094,Isabella,0,Isabella Partners,Kern,13.9,"GEN1, GEN2",WAT,1/1/1990 0:00,0.0,-118.481906,35.64410959,3.69,2.86,0.0,86,0.0
3578,S0297,Naval Air Weapons Station China Lake,0,MN8 Energy,Kern,13.78,Unit 1,SUN,9/17/2012 0:00,0.0,-117.6543739,35.63526864,7.85,5.66,0.0,40,1.5118038
3579,S0078,Ivanpah I (Solar Partners II),0,Solar Partners I II VIII LLC,San Bernardino,126.0,Ivanpah 1,SUN,12/30/2013 0:00,1.0,-115.451703,35.53543752,5.47,1.96,0.0,94,1.3643532000000014
3580,S0079,Ivanpah II (Solar Partners I),0,Solar Partners I II VIII LLC,San Bernardino,133.0,Ivanpah 2,SUN,12/31/2013 0:00,1.0,-115.4829452,35.57551597,5.61,1.63,0.0,94,1.4412678000000014
3581,S0080,Ivanpah III (Solar Partners VIII),0,Solar Partners I II VIII LLC,San Bernardino,133.0,Ivanpah 3,SUN,12/31/2013 0:00,1.0,-115.470211,35.55688253,5.63,1.76,0.0,94,1.4414274000000014
3582,S0436,Silver State Power South (NV),0,"Silver State Solar Power South, LLC",Clark,250.0,Unit 1,SUN,10/1/2015 0:00,0.0,-115.3498142,35.62417079,6.87,1.93,0.0,94,2.7280500000000023
3583,S0457,Desert Stateline Solar Facility,0,"Desert Stateline Solar, LLC",San Bernardino,299.99,SLS1,SUN,12/10/2015 0:00,0.0,-115.426956,35.59115719,6.44,1.73,0.0,95,2.7215092800000025
3584,H0341,Nacimiento Hydro Project,0,Monterey County Water Resources Agency,San Luis Obispo,4.36,"1, 2",WAT,7/1/1987 0:00,0.0,-120.8832655,35.79857883,5.07,1.22,0.0,23,0.0
3585,S9054,San Miguel Winery,0,Not Available,San Luis Obispo,1.0,1,SUN,1/1/2012 0:00,0.0,-120.6968954,35.76244378,5.41,1.54,0.0,40,0.10824600000000001
3586,S9299,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta),0,Not Available,San Luis Obispo,0.25,Unit 1,SUN,12/31/2013 0:00,0.0,-120.734593,35.79526687,5.45,1.54,0.0,40,0.027067499999999998
3587,S0636,California Flats North,0,CD Arevon USA Inc.,Monterey,130.0,Unit 1,SUN,11/29/2017 0:00,0.0,-120.3384401,35.87409008,1.94,2.44,0.0,5,21.85209
3588,S0434,Coronal Lost Hills Solar,0,CD Arevon USA Inc.,Kern,20.0,Unit 1,SUN,5/18/2015 0:00,0.0,-119.9060969,35.72875876,5.7,2.22,0.0,30,2.5298
3589,S0404,Morelos Solar Facility,0,Morelos Solar LLC,Kern,15.0,MRLS,SUN,12/2/2015 0:00,0.0,-119.8206544,35.73644154,5.92,2.21,0.0,34,1.7911079999999997
3591,S0246,Alpaugh 50  LLC,0,RWE Clean Energy,Tulare,50.0,1,SUN,3/1/2013 0:00,0.0,-119.4394132,35.89512998,5.81,2.2,0.0,29,6.418754999999999
3592,S0247,Alpaugh North  LLC,0,RWE Clean Energy,Tulare,20.0,1,SUN,2/20/2013 0:00,0.0,-119.4373536,35.90197,5.81,2.2,0.0,29,2.5675019999999997
3593,S0320,White River Solar 2  LLC (White River West),0,RWE Clean Energy,Tulare,19.8,1,SUN,9/17/2014 0:00,0.0,-119.4621522,35.87477683,5.88,2.11,0.0,31,2.47118256
3594,S0323,Atwell Island PV Solar Generating Facility,0,Not Available,Tulare,20.0,Unit 1,SUN,3/1/2013 0:00,0.0,-119.4527568,35.87859075,5.88,2.11,0.0,31,2.4961439999999997
3595,S0336,Atwell Island West LLC CED,0,RWE Clean Energy,Tulare,19.8,1,SUN,6/25/2015 0:00,0.0,-119.4596974,35.81546839,6.13,1.81,0.0,40,2.1518244
3596,S0359,North Kern State Prison II,0,Not Available,Kern,4.0,1,SUN,9/28/2012 0:00,0.0,-119.3089871,35.77748796,6.2,2.07,0.0,58,0.3044160000000001
3597,S0358,North Kern State Prison,0,Silicon Ranch Corporation,Kern,0.99,1,SUN,12/22/2011 0:00,0.0,-119.2265196,35.77558602,6.13,2.09,0.0,72,0.050209236000000004
3598,S0648,Delano Land 1,0,Not Available,Kern,1.0,Unit 1,SUN,12/28/2017 0:00,0.0,-119.2445592,35.73912006,6.23,2.1,0.0,63,0.0670551
3600,S0579,Ducor Solar 1,0,RWE Clean Energy,Tulare,20.0,Unit 1,SUN,11/30/2016 0:00,0.0,-119.0683997,35.85627072,6.82,0.0,0.0,100,0.0
3601,S0580,Ducor Solar 2,0,RWE Clean Energy,Tulare,20.0,Unit 1,SUN,11/30/2016 0:00,0.0,-119.0678903,35.84572346,6.84,1.34,0.0,97,0.1091040000000001
3602,S0581,Ducor Solar 3,0,RWE Clean Energy,Tulare,15.0,Unit 1,SUN,12/1/2016 0:00,0.0,-119.0569798,35.84537279,6.81,0.82,0.0,99,0.027271500000000025
3603,S0582,Ducor Solar 4,0,RWE Clean Energy,Tulare,20.0,Unit 1,SUN,12/1/2016 0:00,0.0,-119.0269792,35.85039819,6.64,0.6,0.0,99,0.036328000000000034
3604,S0538,Nicolis,0,CD Arevon USA Inc.,Tulare,20.0,Unit 1,SUN,9/15/2016 0:00,0.0,-119.049326,35.83120366,6.75,0.95,0.0,98,0.07270000000000006
3605,S0539,Tropico,0,Coronal Group LLC,Tulare,14.0,Unit 1,SUN,9/14/2016 0:00,0.0,-119.0374527,35.82405782,6.71,0.95,0.0,98,0.05087880000000005
3607,H0269,Kern River 3,0,Southern California Edison (SCE),Kern,36.8,UNIT 1,WAT,3/1/1921 0:00,0.0,-118.4362032,35.77613464,3.41,2.96,0.0,83,0.0
3612,S0243,Copper Mountain I (NV),0,Copper Mountain Solar,Clark,58.0,"CM10, CM48",SUN,6/28/2012 0:00,0.0,-114.9927409,35.78182192,9.21,3.44,0.0,73,2.8847286000000008
3613,S0244,Copper Mountain II (NV),0,Copper Mountain Solar,Clark,94.5,CMS2,SUN,6/28/2012 0:00,0.0,-114.9765001,35.80160309,9.49,8.75,0.0,100,0.0
3614,S0295,Copper Mountain III (NV),0,Copper Mountain Solar,Clark,255.0,CMS3,SUN,5/12/2014 0:00,0.0,-114.9579002,35.88941374,8.93,8.75,0.0,100,0.0
3615,S0540,Copper Mountain Solar 4 (NV),0,Copper Mountain Solar,Clark,93.6,CMS4,SUN,10/1/2016 0:00,0.0,-114.9671874,35.80261077,9.56,8.75,0.0,100,0.0
3616,S9161,Fort Hunter Liggett Dept of Army,0,Not Available,Monterey,2.0,1,SUN,1/1/2013 0:00,0.0,-121.2332261,35.99820991,3.93,0.75,0.0,48,0.1860872
3620,S0585,CED Avenal LLC,0,RWE Clean Energy,Kings,15.0,Unit 1,SUN,1/26/2017 0:00,0.0,-120.1513572,35.99584828,4.25,2.73,0.0,17,2.2316624999999997
3621,S0126,Avenal Park Solar,0,Eurus Energy America Corporation,Kings,6.0,1,SUN,8/5/2011 0:00,0.0,-120.1052789,35.99156474,4.25,2.75,0.0,21,0.8496450000000001
3622,S0127,Sun City,0,Eurus Energy America Corporation,Kings,20.0,1,SUN,12/31/2010 0:00,0.0,-120.1028504,35.9848677,4.36,2.75,0.0,21,2.8338880000000004
3623,S0131,Sand Drag,0,Eurus Energy America Corporation,Kings,19.0,1,SUN,12/31/2010 0:00,0.0,-120.1011986,35.98067385,4.39,2.75,0.0,21,2.6926439000000006
3624,S0301,Kettleman Solar,0,Not Available,Kings,1.0,1,SUN,3/1/2014 0:00,0.0,-119.9607204,36.00632721,5.29,2.67,0.0,29,0.1280059
3625,S0424,EE Kettleman Solar 1,0,Clenera - Renewable Energy,Kings,20.0,Unit 1,SUN,7/1/2015 0:00,0.0,-119.9478308,36.05438202,5.4,2.72,0.0,31,2.4895199999999997
3626,S9166,CA Dept of Correctionns Corcoran,0,Not Available,Kings,3.0,1,SUN,1/1/2013 0:00,0.0,-119.5548219,36.0643847,4.61,2.37,0.0,19,0.4364523000000001
3628,S0248,White River Solar  LLC CED,0,RWE Clean Energy,Tulare,20.0,1,SUN,6/21/2013 0:00,0.0,-119.4281165,35.90939601,5.83,2.32,0.0,38,2.242292
3629,H0503,Success Power Project,0,Lower Tule River Irrigation District,Tulare,1.4,SPP1,WAT,2/1/1991 0:00,0.0,-118.9240682,36.05857439,6.75,0.0,0.0,100,0.0
3630,S0201,SPVP042 Porterville (Vestal),0,Southern California Edison (SCE),Tulare,6.77,1,SUN,12/28/2010 0:00,0.0,-119.0738988,36.02858493,7.03,0.0,0.0,100,0.0
3634,H0242,Hoover Dam (NV),0,United States Bureau of Reclamation,Mohave,2080.0,"154, 8902",WAT,10/1/1936 0:00,0.0,-114.7377037,36.01555239,10.9,8.75,0.0,100,0.0
3635,W0465,Scheid Vineyards,0,Not Available,Monterey,1.85,WPRS 1,WND,9/15/2017 0:00,0.0,-121.190118,36.27484156,8.1,2.75,0.0,25,1.85
3638,S0349,Pleasant Valley State Prison,0,Not Available,Fresno,1.22,1,SUN,7/22/2014 0:00,0.0,-120.2499911,36.12606939,4.64,2.29,0.0,30,0.15341255999999998
3639,S0350,Coalinga State Hospital,0,Not Available,Fresno,2.0,1,SUN,7/22/2014 0:00,0.0,-120.2435545,36.12621283,4.66,2.26,0.0,32,0.2443376
3644,S0177,Huron Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,20.0,1,SUN,6/27/2012 0:00,0.0,-120.1423801,36.1288384,4.93,0.89,0.0,35,2.33909
3645,S0223,West Gates Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,10.0,1,SUN,6/24/2013 0:00,0.0,-120.1328836,36.14337176,4.95,0.89,0.0,35,1.169675
3646,S0224,Gates Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,20.0,1,SUN,6/24/2013 0:00,0.0,-120.111739,36.17891622,5.01,0.89,0.0,41,2.124118
3647,S9053,Los Gatos Tomato Products,0,Not Available,Fresno,1.0,1,SUN,1/1/2012 0:00,0.0,-120.1554065,36.18487123,4.94,0.89,0.0,40,0.10796399999999999
3648,S9192,Westlands Solar Farms,0,Clenera - Renewable Energy,Fresno,18.0,W3963,SUN,2/14/2014 0:00,0.0,-120.0753025,36.13900106,5.12,0.89,0.0,36,2.0749823999999997
3649,S0307,Orion 2 Solar,0,Longroad Energy,Kings,8.0,1,SUN,6/1/2014 0:00,0.0,-119.9041423,36.25611234,4.38,3.09,0.0,0,1.43504
3650,S0315,Kent South  LLC,0,Onward Energy,Kings,20.0,1,SUN,12/1/2014 0:00,0.0,-119.9097192,36.22389003,4.5,3.09,0.0,0,3.59
3651,S0533,RE Mustang,0,MN8 Energy,Kings,30.0,Unit 1,SUN,5/12/2016 0:00,0.0,-119.9184687,36.24471752,4.43,3.09,0.0,0,5.3829
3652,S0534,RE Mustang 3,0,Recurrent Energy LLC,Kings,40.0,Unit 1,SUN,3/1/2016 0:00,0.0,-119.9196504,36.23914808,4.45,3.09,0.0,0,7.178
3653,S0535,RE Mustang 4,0,MN8 Energy,Kings,30.0,Unit 1,SUN,3/31/2016 0:00,0.0,-119.910642,36.23757957,4.45,3.09,0.0,0,5.3835
3654,S0544,Westside PV Solar,0,"Westside Assets, LLC",Kern,2.0,4928,SUN,5/6/2016 0:00,0.0,-119.9072718,36.2172373,4.5,3.09,0.0,0,0.359
3656,S0702,American Kings,0,MN8 Energy,Kings,123.0,Unit 1,SUN,12/12/2020 0:00,0.0,-119.9074362,36.22425864,4.5,3.09,0.0,0,22.078500000000002
3657,S0721,Aquamarine Westside,0,"Aquamarine Westside, LLC",Kings,250.0,W12082,SUN,9/22/2021 0:00,0.0,-119.9221492,36.19052178,4.66,3.09,0.0,0,44.915
3658,S0724,RE Slate 1,0,MN8 Energy,Kings,300.0,Unit 1,SUN,11/12/2021 0:00,0.0,-119.9574216,36.18185302,4.77,3.09,0.0,0,53.931000000000004
3659,S0260,Kansas South,0,Clearway Energy,Kings,20.0,Kansas South,SUN,6/25/2013 0:00,0.0,-119.8301096,36.22358778,4.68,3.09,0.0,0,3.5936
3660,S0319,Kansas LLC,0,Onward Energy,Kings,20.0,1,SUN,11/20/2014 0:00,0.0,-119.8309233,36.24484758,4.64,3.09,0.0,0,3.5928
3661,S0532,Henrietta Solar Facility,0,Southern Power Company,Kings,100.0,M1250,SUN,7/15/2016 0:00,0.0,-119.8043125,36.22079078,4.67,3.09,0.0,0,17.967
3662,S0571,Lemoore PV 1 LLC,0,Lemoore PV 1 LLC,Kings,1.5,Unit 1,SUN,1/29/2016 0:00,0.0,-119.7973356,36.25777009,5.03,3.09,0.0,0,0.27004500000000004
3663,S0225,Guernsey Solar Station,0,Pacific Gas & Electric (PG&E),Kings,20.0,1,SUN,9/18/2013 0:00,0.0,-119.650475,36.1642758,4.53,1.54,0.0,0,3.5906000000000002
3664,S0249,Corcoran LLC CED,0,RWE Clean Energy,Kings,20.0,1,SUN,8/13/2013 0:00,0.0,-119.5737275,36.14217134,4.35,2.54,0.0,29,2.54677
3665,S0317,Corcoran Irrigation District Solar  LLC,0,Onward Energy,Kings,20.0,1,SUN,12/22/2014 0:00,0.0,-119.5813916,36.1413261,4.33,1.54,0.0,0,3.5866
3666,S0332,Cottonwood City of Corcoran LLC,0,Onward Energy,Kings,11.0,1,SUN,4/23/2015 0:00,0.0,-119.5530348,36.13702493,4.41,2.54,0.0,29,1.4011921
3669,S0779,,0,,Yolo,3.0,Unit 1,SUN,,,-122.0051099,38.51658075,3.47,0.0,0.0,0,0.53541
3673,S0736,,0,,Solano,5.0,Unit 1,SUN,,,-122.1311509,38.09064321,4.93,6.71,0.0,0,0.89965
3674,S0646,Chevron 2 (Removed - see S0665),0,Not Available,Contra Costa,0.0,Unit 1,SUN,,0.0,-122.3743866,37.94610496,7.02,0.89,0.0,100,0.0
3675,S0647,Chevron 8.5 (Removed - see S0665),0,Not Available,Contra Costa,0.0,Unit 1,SUN,,0.0,-122.374562,37.94482384,7.03,0.89,0.0,100,0.0
3676,S0664,2 MW MCE Richmond Solar PV Project (Removed - see S0665),0,S-Power (Sustainable Power Group),Contra Costa,0.0,Unit 1,SUN,,0.0,-122.3798274,37.93450943,7.02,0.89,0.0,100,0.0
3678,S0760,,0,,Contra Costa,5.0,Unit 1,SUN,,,-121.6173154,37.84700891,5.22,3.6,0.0,0,0.9011
3682,S0735,SPI - Chinese Camp,0,Sierra Pacific Industries Inc,Tuolumne,3.6,Unit 1,SUN,,0.0,-120.4514429,37.88155585,2.56,0.0,0.0,0,0.6392160000000001
3684,S0802,Amazon - Patterson,0,S-Power (Sustainable Power Group),Stanislaus,2.45,PATT1,SUN,,0.0,-121.1665738,37.46924416,6.04,2.19,0.0,10,0.3991932000000001
3685,S0772,,0,,Stanislaus,40.0,Unit 1,SUN,,,-121.1114145,37.24886475,5.75,1.84,0.0,12,6.3624
3686,S0762,,0,,Merced,3.0,Unit 1,SUN,,,-120.8785934,36.98946834,6.49,2.13,0.0,18,0.4464654000000001
3688,W0484,Dole Fresh Vegetables Wind Project,0,Foundation Windpower,Monterey,5.6,WPRS 1,WND,,0.0,-121.3513048,36.4559396,8.35,0.89,0.0,14,0.17271740500000002
3689,S0758,,0,,Madera,1.5,Unit 1,SUN,,,-120.1672448,37.05618678,3.99,1.54,0.0,100,0.0
3690,S0773,,0,,Tulare,55.9,Unit 1,SUN,,,-120.1249381,36.92424951,4.39,1.54,0.0,100,0.0
3691,S0745,,0,,Madera,50.0,Unit 1,SUN,,,-119.9559377,36.94083044,4.79,1.54,0.0,100,0.0
3692,H0632,,0,,Fresno,1.3,Unit 1,WAT,,,-119.4427787,36.764973,4.35,1.54,0.0,0,0.0
3693,S9189,Pristine Sun Fund 10 Fresno PGE LLC_(2081_Terzian),0,Not Available,Fresno,1.25,Unit 1,SUN,,0.0,-119.4132811,36.67109695,4.42,1.54,0.0,0,0.224275
3695,S0385,"Marinos Ventures LLC - (at 331kW, under 1MW)",0,Marinos Ventures LLC,Tulare,0.33,Unit 1,SUN,,0.0,-118.9217059,36.41588433,5.1,0.85,0.0,94,0.0035659800000000033
3699,S0742,DG Java Solar,0,NextEra Energy Resources LLC,Kings,13.5,Unit 1,SUN,,0.0,-119.8149414,36.23151246,4.66,3.09,0.0,0,2.4254100000000003
3700,S0771,,0,,Kings,150.0,"Unit 1, Unit 2",SUN,,,-119.8940079,36.22315966,4.5,3.09,0.0,0,26.924999999999997
3701,S0810,,0,,Fresno,150.0,Unit 1,SUN,,,-120.1125216,36.16047002,5.02,0.89,0.0,38,16.74186
3702,S0794,Vandenberg Solar,0,MN8 Energy,Santa Barbara,23.35,M1369,SUN,,0.0,-120.5140311,34.74857003,7.18,2.57,0.0,100,0.0
3703,W0485,Strauss Wind Project,0,"BayWa r.e. Wind, LLC",Santa Barbara,95.25,WPRS 1,WND,,0.0,-120.5127523,34.57394298,5.25,4.02,0.0,100,15.916377959999997
3705,S0821,SEPV Cuyama,0,B2U Storage Solutions,Santa Barbara,1.6,Unit 1,SUN,,0.0,-119.8870774,34.97606783,4.12,2.57,0.0,66,0.09744127999999999
3706,S0770,,0,,Kern,3.0,Unit 1,SUN,,,-119.3950695,35.21391166,7.46,0.89,0.0,49,0.2791638000000001
3709,S0817,,0,,Inyo,2.0,Unit 1,SUN,,,-117.3556295,35.7971559,5.35,2.35,0.0,98,0.007214000000000007
3710,S0754,,0,,Nye,100.0,Unit 1,SUN,,,-116.4846235,36.48597001,7.22,7.4,0.0,100,0.0
3711,S0827,Yellow Pine Solar LLC (NV),0,NextEra Energy Resources LLC,Clark,125.0,Unit 1,SUN,,0.0,-115.8510757,35.98090281,6.78,3.61,0.56,100,0.0
3712,S0799,Mojave Energy PV (Hybrid) (AZ),0,EDP Renewables North America LLC,Mohave Valley,23.3,Unit 1,SUN,,0.0,-114.5491638,34.99423309,10.11,7.2,0.0,0,4.313063
3716,S0792,"Arlington II, LLC",0,NextEra Energy Resources LLC,Riverside,133.0,Unit 1,SUN,,0.0,-114.7529906,33.69803385,10.79,2.57,0.0,0,24.710069999999998
3717,S0793,"Arlington III, LLC",0,NextEra Energy Resources LLC,Riverside,233.0,Unit 1,SUN,,0.0,-114.7651456,33.69847019,10.74,2.57,0.0,0,43.27742
3718,S0728,Blythe Mesa Solar Project,0,Intersect Power,Riverside,223.6,Unit 1,SUN,,0.0,-114.730569,33.58398917,11.02,2.57,0.0,0,41.594072000000004
3719,S0774,Athos I,0,"SE Athos I, LLC",Riverside,250.0,IPAT1,SUN,,0.0,-115.3469246,33.75288041,11.41,2.98,0.0,3,45.204425
3720,S0775,Athos II,0,"SE Athos I, LLC",Riverside,200.0,IPAT2,SUN,,0.0,-115.347922,33.7505533,11.41,2.98,0.0,3,36.163540000000005
3721,S0795,IP Oberon I,0,Intersect Power,Riverside,250.0,Unit 1,SUN,,0.0,-115.3534885,33.74748691,11.41,2.98,0.0,3,45.204425
3722,S0796,IP Oberon II,0,Intersect Power,Riverside,250.0,Unit 1,SUN,,0.0,-115.3564388,33.74276637,11.31,3.01,0.0,2,45.64595
3723,S0618,Midway Solar Farm III,0,Solar Frontier Development LLC,Imperial,20.0,Unit 1,SUN,,0.0,-115.5328196,33.15675287,15.54,5.49,0.0,0,3.8108
3725,S0731,RE Gaskell West 2 LLC,0,Gaskell TEP LLC,Kern,45.0,Unit 1 - 2,SUN,,0.0,-118.5485913,34.82918186,2.06,8.23,0.0,100,0.0
3726,S0732,RE Gaskell West 3 LLC,0,Gaskell TEP LLC,Kern,20.0,Unit 1,SUN,,0.0,-118.5417356,34.82897721,2.16,8.23,0.0,100,0.0
3727,S0733,RE Gaskell West 4 LLC,0,Gaskell TEP LLC,Kern,20.0,Unit 1,SUN,,0.0,-118.5321171,34.82877256,2.31,8.23,0.0,100,0.0
3728,S0734,RE Gaskell West 5 LLC,0,Gaskell TEP LLC,Kern,20.0,Unit 1,SUN,,0.0,-118.5238289,34.82882372,2.45,12.42,0.0,72,0.99372
3731,H0631,,0,,Ventura,1.0,Unit 1,WAT,,,-119.0859259,34.22540531,8.57,8.23,0.0,0,0.0
3732,S0680,ColGreen North Shore,0,Not Available,Riverside,74.8,Unit 1,SUN,,0.0,-115.9804573,33.54828663,12.06,0.38,0.0,5,13.2924836
3734,S0741,,0,,Imperial,150.0,Unit 1,SUN,,,-115.5815974,32.66860495,12.98,8.75,0.0,0,28.197
3735,S0727,"Drew Solar, LLC",0,D. E. Shaw,Imperial,100.0,Unit 1,SUN,,0.0,-115.6703829,32.69012183,13.56,8.75,0.0,20,15.0848
3736,S0738,,0,,Imperial,100.0,Unit 1,SUN,,,-115.671662,32.68404632,13.57,8.75,0.0,20,15.0856
3737,S0824,,0,,San Diego,50.0,Unit 1,SUN,,,-116.0852885,33.08434844,13.07,3.13,0.0,27,6.864555
3739,S9406,LanEast Solar PV LLC - Not Operational,0,Lan East Solar PV LLC,San Diego,0.0,1,SUN,,0.0,-116.2602095,32.66645511,3.81,13.78,0.0,63,0.0
3741,S0392,Innovative Cold Storage Enterprises (ICE),0,San Diego Gas & Electric,San Diego,0.5,1,SUN,,0.0,-116.9828729,32.54954815,10.94,8.23,0.0,40,0.055782
3743,S0395,SDCCD - Skills Center,0,San Diego Gas & Electric,San Diego,0.05,1,SUN,,0.0,-117.1008443,32.69951621,11.65,9.26,0.0,40,0.005599500000000001
3745,S0390,Fairfield Grossmont Trolley,0,San Diego Gas & Electric,San Diego,0.06,1,SUN,,0.0,-117.0115628,32.78243698,10.21,8.75,0.0,75,0.00277815
3747,S0398,X-nth,0,San Diego Gas & Electric,San Diego,0.1,1,SUN,,0.0,-117.1962651,32.89252706,11.13,8.75,0.0,75,0.004653250000000001
3749,S0394,Sanford-Burnhan Medical Research Institute I,0,San Diego Gas & Electric,San Diego,0.22,1,SUN,,0.0,-117.2419321,32.90141886,10.77,8.75,0.0,75,0.01021735
3751,S0389,Del Sur Elementary School,0,San Diego Gas & Electric,San Diego,0.04,1,SUN,,0.0,-117.1406665,33.01847382,10.19,6.17,0.0,75,0.0018519
3753,S0393,Pacific Station,0,San Diego Gas & Electric,San Diego,0.1,1,SUN,,0.0,-117.2931807,33.04385373,11.21,8.49,0.0,57,0.008007030000000004
3754,H0615,David C. McCollom WTP (Two 373 kW Gens),0,Olivenhain Municipal Water District,San Diego,0.74,RPHES-GEN,WAT,,0.0,-117.2480181,33.06731074,11.12,4.12,0.0,75,0.0
3755,S0391,Hunter Industries,0,San Diego Gas & Electric,San Diego,0.1,1,SUN,,0.0,-117.2191699,33.10342948,10.58,4.12,0.0,75,0.0046395
3757,S0397,Wilco Investments,0,San Diego Gas & Electric,San Diego,0.38,1,SUN,,0.0,-117.2213878,33.1461082,10.14,4.12,0.0,75,0.0175883
3758,S0396,Towers at Bressi Ranch,0,San Diego Gas & Electric,San Diego,0.08,1,SUN,,0.0,-117.2570712,33.12824712,10.56,4.12,0.0,75,0.0037112
3759,W0488,Mountain View Repower,0,S-Power (Sustainable Power Group),Riverside,66.6,WPRS 1,WND,,0.0,-116.6089452,33.90724377,10.01,2.11,1.07,20,2.301513095
3760,S0800,Daggett Solar 2,0,Clearway Energy,San Bernardino,182.0,Unit 1,SUN,,0.0,-116.807046,34.86640913,6.97,11.83,0.0,0,33.11854
3761,S0801,Daggett Solar 3,0,Clearway Energy,San Bernardino,300.0,Unit 1,SUN,,0.0,-116.8072231,34.86337387,6.97,11.83,0.0,0,54.591
3762,S0812,,0,,San Bernardino,85.0,Unit 1,SUN,,,-117.3286718,35.01903655,5.13,8.7,0.0,3,14.851718499999999
3763,S0813,,0,,San Bernardino,75.0,Unit 1,SUN,,,-117.3360821,35.01477564,5.04,9.13,0.0,2,13.23294
3764,S0797,Resurgence Solar I,0,NextEra Energy Resources LLC,San Bernardino,90.0,SRE I,SUN,,0.0,-117.5489883,35.01114017,4.62,8.79,0.0,9,14.710878000000001
3765,S0798,Resurgence Solar II,0,NextEra Energy Resources LLC,San Bernardino,48.0,SRE II,SUN,,0.0,-117.548963,35.0089649,4.62,8.79,0.0,9,7.845801600000002
3766,S0816,,0,,San Bernardino,3.0,Unit 1,SUN,,,-117.5792073,34.57900346,3.73,10.35,0.0,4,0.5147424000000002
3767,S0828,Baldy Mesa,0,S-Power (Sustainable Power Group),San Bernardino,150.0,Unit 1,SUN,,0.0,-117.4499571,34.60482593,3.98,11.42,0.0,6,25.23618
3768,S0790,Arica Solar,0,Clearway Energy,Riverside,200.0,Unit 1,SUN,,0.0,-115.280556,33.724722,11.42,3.04,0.0,2,36.53832
3769,S0791,Victory Pass,0,Clearway Energy,Riverside,200.0,Unit 1,SUN,,0.0,-115.282222,33.724444,11.42,3.04,0.0,2,36.53832
3771,S0805,West Valley,0,S-Power (Sustainable Power Group),Riverside,1.0,WEST,SUN,,0.0,-117.0108992,33.71972428,6.95,3.13,0.0,0,0.18195
3772,S0806,Winchester,0,S-Power (Sustainable Power Group),Riverside,1.0,Unit 1,SUN,,0.0,-117.0859132,33.70236885,6.8,3.13,0.0,0,0.18180000000000002
3773,S0388,Ladera Ranch I,0,San Diego Gas & Electric,San Diego,0.05,1,SUN,,0.0,-117.6299988,33.55639208,8.79,0.89,0.0,32,0.00624886
3774,S0611,UCR West Campus PV Project,0,Not Available,Riverside,2.98,Unit 1,SUN,,0.0,-117.3321839,33.96924048,7.67,1.79,0.0,0,0.5443566
3786,S0610,Anaheim Convention Center,0,Not Available,Orange,2.4,Unit 1,SUN,,0.0,-117.9213411,33.80055813,9.28,4.63,0.0,0,0.442272
3787,S0819,,0,,Orange,10.0,Unit 1,SUN,,,-118.0517508,33.7984814,10.23,4.63,0.0,0,1.8523
3788,S0820,,0,,Orange,10.0,Unit 1,SUN,,,-118.0521421,33.79849918,10.23,4.63,0.0,0,1.8523
3797,S0804,Sun Valley 1,0,S-Power (Sustainable Power Group),Los Angeles,1.88,W7188,SUN,,0.0,-118.3722793,34.2404025,7.6,3.09,0.0,0,0.34328800000000004
